,sample_id,project_id,assembly_id,sample_name,sample_type,environment,isolation_source,technology,latitude_and_longitude,location,country,city,host,species,collected_date,platform,altitude,host_disease,data_type,download
9253,CNS0713655,CNP0004049,CNA0068058,GOMC.bin.15155,marine metagenome,Ocean,,metagenome,19.15 S 146.64 E,Pacific Ocean,,,,d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Metabacillus;s__Metabacillus weihaiensis,2017-02-20,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713655/
9254,CNS0713656,CNP0004049,CNA0068059,GOMC.bin.15156,marine metagenome,Ocean,,metagenome,19.15 S 146.64 E,Pacific Ocean,,,,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Coleofasciculaceae;g__Moorea;s__Moorea sp011524395,2017-02-20,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713656/
9255,CNS0713657,CNP0004049,CNA0068060,GOMC.bin.15157,marine metagenome,Ocean,,metagenome,19.15 S 146.64 E,Pacific Ocean,,,,d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae_H;g__Priestia;s__Priestia aryabhattai_A,2017-02-20,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713657/
9256,CNS0713658,CNP0004049,CNA0068061,GOMC.bin.15158,marine metagenome,Ocean,,metagenome,19.15 S 146.64 E,Pacific Ocean,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Amoebophilaceae;g__UBA8403;s__UBA8403 sp011524725,2016-08-01,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713658/
9257,CNS0713659,CNP0004049,CNA0068062,GOMC.bin.15159,marine metagenome,Ocean,,metagenome,19.15 S 146.64 E,Pacific Ocean,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__WTKA01;g__WTKA01;s__WTKA01 sp011524605,2016-08-01,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713659/
9258,CNS0713660,CNP0004049,CNA0068063,GOMC.bin.15160,marine metagenome,Ocean,,metagenome,12.40 S 130.77 E,Indian Ocean,,,,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Pelomonas;s__,2017-07-15,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713660/
9259,CNS0713661,CNP0004049,CNA0068064,GOMC.bin.15161,marine metagenome,Ocean,,metagenome,33.83 S 151.26 E,Pacific Ocean,,,,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Granulosicoccales;f__Granulosicoccaceae;g__Granulosicoccus;s__,2017-02-08,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713661/
9260,CNS0713662,CNP0004049,CNA0068065,GOMC.bin.15162,marine metagenome,Ocean,,metagenome,33.83 S 151.26 E,Pacific Ocean,,,,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__SHLQ01;g__SHLQ01;s__,2017-02-08,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713662/
9261,CNS0713663,CNP0004049,CNA0068066,GOMC.bin.15163,marine metagenome,Ocean,,metagenome,33.83 S 151.26 E,Pacific Ocean,,,,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__CAJQPP01;s__,2017-02-08,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713663/
9262,CNS0713664,CNP0004049,CNA0068067,GOMC.bin.15164,marine metagenome,Ocean,,metagenome,33.99 S 151.23 E,Pacific Ocean,,,,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Granulosicoccales;f__Granulosicoccaceae;g__;s__,2017-02-07,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713664/
9263,CNS0713665,CNP0004049,CNA0068068,GOMC.bin.15165,marine metagenome,Ocean,,metagenome,33.99 S 151.23 E,Pacific Ocean,,,,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Xenococcaceae;g__Pleurocapsa;s__,2017-02-07,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713665/
9264,CNS0713666,CNP0004049,CNA0068069,GOMC.bin.15166,marine metagenome,Ocean,,metagenome,33.99 S 151.23 E,Pacific Ocean,,,,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Francisellales;f__;g__;s__,2016-08-11,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713666/
9265,CNS0713667,CNP0004049,CNA0068070,GOMC.bin.15167,marine metagenome,Ocean,,metagenome,33.99 S 151.23 E,Pacific Ocean,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquimarina;s__,2016-08-11,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713667/
9266,CNS0713668,CNP0004049,CNA0068071,GOMC.bin.15168,marine metagenome,Ocean,,metagenome,33.99 S 151.23 E,Pacific Ocean,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Tenacibaculum;s__,2016-08-11,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713668/
9267,CNS0713669,CNP0004049,CNA0068072,GOMC.bin.15169,marine metagenome,Ocean,,metagenome,34.07 S 151.15 E,Pacific Ocean,,,,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__;s__,2017-04-05,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713669/
9268,CNS0713670,CNP0004049,CNA0068073,GOMC.bin.15170,marine metagenome,Ocean,,metagenome,34.07 S 151.15 E,Pacific Ocean,,,,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Mariniblastus;s__,2017-04-05,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713670/
9269,CNS0713671,CNP0004049,CNA0068074,GOMC.bin.15171,marine metagenome,Ocean,,metagenome,34.07 S 151.15 E,Pacific Ocean,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,2017-04-05,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713671/
9270,CNS0713672,CNP0004049,CNA0068075,GOMC.bin.15172,marine metagenome,Ocean,,metagenome,34.07 S 151.15 E,Pacific Ocean,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__JACESI01;g__JACESI01;s__,2017-06-05,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713672/
9271,CNS0713673,CNP0004049,CNA0068076,GOMC.bin.15173,marine metagenome,Ocean,,metagenome,34.07 S 151.15 E,Pacific Ocean,,,,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UWMA-0217;f__UWMA-0217;g__UWMA-0217;s__,2016-04-05,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713673/
9272,CNS0713674,CNP0004049,CNA0068077,GOMC.bin.15174,marine metagenome,Ocean,,metagenome,34.07 S 151.15 E,Pacific Ocean,,,,d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__;s__,2016-04-05,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713674/
9273,CNS0713675,CNP0004049,CNA0068078,GOMC.bin.15175,marine metagenome,Ocean,,metagenome,34.07 S 151.15 E,Pacific Ocean,,,,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__SHLQ01;g__SHLQ01;s__,2016-04-05,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713675/
9274,CNS0713676,CNP0004049,CNA0068079,GOMC.bin.15176,marine metagenome,Ocean,,metagenome,34.07 S 151.15 E,Pacific Ocean,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,2016-04-05,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713676/
9275,CNS0713677,CNP0004049,CNA0068080,GOMC.bin.15177,marine metagenome,Ocean,,metagenome,34.07 S 151.15 E,Pacific Ocean,,,,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__;s__,2016-04-05,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713677/
9276,CNS0713678,CNP0004049,CNA0068081,GOMC.bin.15178,marine metagenome,Ocean,,metagenome,34.07 S 151.15 E,Pacific Ocean,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__RFSX01;s__,2016-04-05,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713678/
9277,CNS0713679,CNP0004049,CNA0068082,GOMC.bin.15179,marine metagenome,Ocean,,metagenome,33.83 S 151.26 E,Pacific Ocean,,,,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Mariniblastus;s__,2016-12-14,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713679/
9278,CNS0713680,CNP0004049,CNA0068083,GOMC.bin.15180,marine metagenome,Ocean,,metagenome,33.83 S 151.26 E,Pacific Ocean,,,,d__Bacteria;p__Myxococcota_A;c__UBA9160;o__UBA9160;f__UBA4427;g__UBA4427;s__,2017-02-08,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713680/
9279,CNS0713681,CNP0004049,CNA0068084,GOMC.bin.15181,marine metagenome,Ocean,,metagenome,33.83 S 151.26 E,Pacific Ocean,,,,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__;s__,2017-02-08,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713681/
9280,CNS0713682,CNP0004049,CNA0068085,GOMC.bin.15182,marine metagenome,Ocean,,metagenome,33.83 S 151.26 E,Pacific Ocean,,,,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__K23-9;s__,2017-02-08,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713682/
9281,CNS0713683,CNP0004049,CNA0068086,GOMC.bin.15183,marine metagenome,Ocean,,metagenome,33.83 S 151.26 E,Pacific Ocean,,,,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Mariniblastus;s__,2016-04-08,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713683/
9282,CNS0713684,CNP0004049,CNA0068087,GOMC.bin.15184,marine metagenome,Ocean,,metagenome,33.83 S 151.26 E,Pacific Ocean,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__JACESI01;g__JACESI01;s__,2016-04-08,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713684/
9283,CNS0713685,CNP0004049,CNA0068088,GOMC.bin.15185,marine metagenome,Ocean,,metagenome,33.83 S 151.26 E,Pacific Ocean,,,,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__Algisphaera;s__,2016-04-08,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713685/
9284,CNS0713686,CNP0004049,CNA0068089,GOMC.bin.15186,marine metagenome,Ocean,,metagenome,33.83 S 151.26 E,Pacific Ocean,,,,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__SHLQ01;g__SHLQ01;s__,2016-08-17,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713686/
9285,CNS0713687,CNP0004049,CNA0068090,GOMC.bin.15187,marine metagenome,Ocean,,metagenome,33.83 S 151.26 E,Pacific Ocean,,,,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Granulosicoccales;f__Granulosicoccaceae;g__;s__,2016-08-17,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713687/
9286,CNS0713688,CNP0004049,CNA0068091,GOMC.bin.15188,marine metagenome,Ocean,,metagenome,33.85 S 151.20 E,Pacific Ocean,,,,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Mariniblastus;s__,2016-06-07,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713688/
9287,CNS0713689,CNP0004049,CNA0068092,GOMC.bin.15189,marine metagenome,Ocean,,metagenome,33.85 S 151.20 E,Pacific Ocean,,,,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__SHLQ01;g__;s__,2016-06-07,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713689/
9288,CNS0713690,CNP0004049,CNA0068093,GOMC.bin.15190,marine metagenome,Ocean,,metagenome,33.85 S 151.20 E,Pacific Ocean,,,,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__;s__,2016-08-11,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713690/
9289,CNS0713691,CNP0004049,CNA0068094,GOMC.bin.15191,marine metagenome,Ocean,,metagenome,33.85 S 151.20 E,Pacific Ocean,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA1994;s__,2016-08-11,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713691/
9290,CNS0713693,CNP0004049,CNA0068096,GOMC.bin.15193,marine metagenome,Ocean,,metagenome,33.85 S 151.20 E,Pacific Ocean,,,,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Mariniblastus;s__,2016-06-14,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713693/
9291,CNS0713694,CNP0004049,CNA0068097,GOMC.bin.15194,marine metagenome,Ocean,,metagenome,33.85 S 151.20 E,Pacific Ocean,,,,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__SHLQ01;g__SHLQ01;s__,2016-06-14,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713694/
9292,CNS0713695,CNP0004049,CNA0068098,GOMC.bin.15195,marine metagenome,Ocean,,metagenome,33.85 S 151.20 E,Pacific Ocean,,,,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Mariniblastus;s__,2017-04-05,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713695/
9293,CNS0713696,CNP0004049,CNA0068099,GOMC.bin.15196,marine metagenome,Ocean,,metagenome,33.85 S 151.20 E,Pacific Ocean,,,,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__;s__,2017-04-05,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713696/
9294,CNS0713697,CNP0004049,CNA0068100,GOMC.bin.15197,marine metagenome,Ocean,,metagenome,33.85 S 151.20 E,Pacific Ocean,,,,d__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA1135;f__GCA-002686595;g__Pla163;s__,2017-04-05,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713697/
9295,CNS0713698,CNP0004049,CNA0068101,GOMC.bin.15198,marine metagenome,Ocean,,metagenome,33.85 S 151.20 E,Pacific Ocean,,,,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__;s__,2017-04-05,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713698/
9296,CNS0713699,CNP0004049,CNA0068102,GOMC.bin.15199,marine metagenome,Ocean,,metagenome,33.85 S 151.20 E,Pacific Ocean,,,,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Granulosicoccales;f__Granulosicoccaceae;g__GCA-1730015;s__,2017-04-05,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713699/
9297,CNS0713700,CNP0004049,CNA0068103,GOMC.bin.15200,marine metagenome,Ocean,,metagenome,33.85 S 151.20 E,Pacific Ocean,,,,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Marinicellaceae;g__Marinicella;s__,2017-06-05,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713700/
9298,CNS0713701,CNP0004049,CNA0068104,GOMC.bin.15201,marine metagenome,Ocean,,metagenome,33.85 S 151.20 E,Pacific Ocean,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,2017-06-05,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713701/
9299,CNS0713702,CNP0004049,CNA0068105,GOMC.bin.15202,marine metagenome,Ocean,,metagenome,33.85 S 151.20 E,Pacific Ocean,,,,d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__VXPC01;g__;s__,2017-06-05,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713702/
9300,CNS0713703,CNP0004049,CNA0068106,GOMC.bin.15203,marine metagenome,Ocean,,metagenome,33.85 S 151.20 E,Pacific Ocean,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__JABDLO01;s__,2017-06-05,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713703/
9301,CNS0713704,CNP0004049,CNA0068107,GOMC.bin.15204,marine metagenome,Ocean,,metagenome,33.85 S 151.20 E,Pacific Ocean,,,,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__SHLQ01;g__SHLQ01;s__,2017-06-05,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713704/
9302,CNS0713705,CNP0004049,CNA0068108,GOMC.bin.15205,marine metagenome,Ocean,,metagenome,33.85 S 151.20 E,Pacific Ocean,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,2017-04-05,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713705/
9303,CNS0713707,CNP0004049,CNA0068110,GOMC.bin.15207,marine metagenome,Ocean,,metagenome,78.90 N 11.83 E,Arctic Ocean,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__B-17BO;g__UBA4416;s__,2009-08-04,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713707/
9304,CNS0713708,CNP0004049,CNA0068111,GOMC.bin.15208,marine metagenome,Ocean,,metagenome,78.90 N 11.83 E,Arctic Ocean,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__Ferruginibacter sp014377975,2009-08-04,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713708/
9305,CNS0713709,CNP0004049,CNA0068112,GOMC.bin.15209,marine metagenome,Ocean,,metagenome,78.90 N 11.83 E,Arctic Ocean,,,,d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__UBA11236;f__UBA11236;g__Chersky-265;s__,2009-08-04,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713709/
9306,CNS0713710,CNP0004049,CNA0068113,GOMC.bin.15210,marine metagenome,Ocean,,metagenome,78.90 N 11.83 E,Arctic Ocean,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__CAIKLP01;g__;s__,2009-08-04,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713710/
9307,CNS0713711,CNP0004049,CNA0068114,GOMC.bin.15211,marine metagenome,Ocean,,metagenome,78.90 N 11.83 E,Arctic Ocean,,,,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Nanopelagicales;f__Nanopelagicaceae;g__PALSA-747;s__,2009-08-04,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713711/
9308,CNS0713712,CNP0004049,CNA0068115,GOMC.bin.15212,marine metagenome,Ocean,,metagenome,78.90 N 11.83 E,Arctic Ocean,,,,d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__UBA11236;f__UBA11236;g__Chersky-265;s__,2009-08-04,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713712/
9309,CNS0713713,CNP0004049,CNA0068116,GOMC.bin.15213,marine metagenome,Ocean,,metagenome,78.89 N 12.05 E,Arctic Ocean,,,,d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__UBA1547;g__UBA1547;s__,2009-08-04,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713713/
9310,CNS0713714,CNP0004049,CNA0068117,GOMC.bin.15214,marine metagenome,Ocean,,metagenome,78.89 N 12.05 E,Arctic Ocean,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__CAHJWT01;s__,2009-08-04,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713714/
9311,CNS0713716,CNP0004049,CNA0068119,GOMC.bin.15216,marine metagenome,Ocean,,metagenome,78.89 N 12.05 E,Arctic Ocean,,,,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__SCTD01;g__;s__,2009-08-04,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713716/
9312,CNS0713717,CNP0004049,CNA0068120,GOMC.bin.15217,marine metagenome,Ocean,,metagenome,78.89 N 12.05 E,Arctic Ocean,,,,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Aggregatilineales;f__UBA2796;g__;s__,2009-08-04,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713717/
9313,CNS0713718,CNP0004049,CNA0068121,GOMC.bin.15218,marine metagenome,Ocean,,metagenome,78.89 N 12.05 E,Arctic Ocean,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__B-17BO;g__PALSA-968;s__,2009-08-04,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713718/
9314,CNS0713719,CNP0004049,CNA0068122,GOMC.bin.15219,marine metagenome,Ocean,,metagenome,78.89 N 12.05 E,Arctic Ocean,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__,2009-08-04,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713719/
9315,CNS0713724,CNP0004049,CNA0068127,GOMC.bin.15224,marine metagenome,Ocean,,metagenome,34.98 N 128.49 E,Pacific Ocean,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Nioella;s__,2018-07-01,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713724/
9316,CNS0713727,CNP0004049,CNA0068130,GOMC.bin.15227,marine metagenome,Ocean,,metagenome,34.98 N 128.49 E,Pacific Ocean,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__SCGC-AAA160-P02;s__,2018-07-01,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713727/
9317,CNS0713728,CNP0004049,CNA0068131,GOMC.bin.15228,marine metagenome,Ocean,,metagenome,34.98 N 128.49 E,Pacific Ocean,,,,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas;s__,2018-07-01,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713728/
9318,CNS0713729,CNP0004049,CNA0068132,GOMC.bin.15229,marine metagenome,Ocean,,metagenome,34.98 N 128.49 E,Pacific Ocean,,,,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__JABMPE01;s__,2018-07-01,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713729/
9319,CNS0713730,CNP0004049,CNA0068133,GOMC.bin.15230,marine metagenome,Ocean,,metagenome,34.98 N 128.49 E,Pacific Ocean,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__GCA-002708315;s__,2018-07-01,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713730/
9320,CNS0713731,CNP0004049,CNA0068134,GOMC.bin.15231,marine metagenome,Ocean,,metagenome,34.98 N 128.49 E,Pacific Ocean,,,,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Sulfurovum;s__,2018-07-01,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713731/
9321,CNS0713732,CNP0004049,CNA0068135,GOMC.bin.15232,marine metagenome,Ocean,,metagenome,34.98 N 128.49 E,Pacific Ocean,,,,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GCF-002020875;f__GCF-002020875;g__Thiopontia;s__,2018-07-01,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713732/
9322,CNS0713733,CNP0004049,CNA0068136,GOMC.bin.15233,marine metagenome,Ocean,,metagenome,34.98 N 128.49 E,Pacific Ocean,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Shimia;s__,2018-07-01,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713733/
9323,CNS0713738,CNP0004049,CNA0068141,GOMC.bin.15238,marine metagenome,Ocean,,metagenome,35.07 N 128.70 E,Pacific Ocean,,,,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Nanopelagicales;f__S36-B12;g__S36-B12;s__,2018-07-01,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713738/
9324,CNS0713739,CNP0004049,CNA0068142,GOMC.bin.15239,marine metagenome,Ocean,,metagenome,35.07 N 128.70 E,Pacific Ocean,,,,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Nitrincolaceae;g__Amphritea;s__,2018-07-01,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713739/
9325,CNS0713740,CNP0004049,CNA0068143,GOMC.bin.15240,marine metagenome,Ocean,,metagenome,35.07 N 128.70 E,Pacific Ocean,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Aliiroseovarius;s__,2018-07-01,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713740/
